state,year,quarter,transaction_count,transaction_amount,transaction_type_Financial Services,transaction_type_Merchant payments,transaction_type_Others,transaction_type_Peer-to-peer payments,transaction_type_Recharge & bill payments,avg_amount_per_transaction,amount_scaled,count_scaled,principal_component_1,principal_component_2
gujarat,2019,3,482985,256386015.24681717,False,False,True,False,False,530.8363929455721,-0.2546854565578834,-0.27357480192139805,-68381349898.61323,-17287769.3320246
gujarat,2024,1,366409312,201682534095.0,False,True,False,False,False,550.4296083364825,0.4955237841176775,1.8906449943203285,133044935123.78444,263308736.83120903
gujarat,2024,1,187792836,618453750215.0,False,False,False,True,False,3293.2765881175574,2.0477831137108624,0.8342429680891432,549816038179.763,-91863745.56409964
gujarat,2024,1,51744007,50813658532.0,False,False,False,False,True,982.0201696401285,-0.06638550947056042,0.02960130321842877,-17824060202.77262,12555763.859112028
gujarat,2024,1,273979,398254841.0,True,False,False,False,False,1453.5962281780721,-0.254157067840438,-0.2748109385132681,-68239481174.13081,-17556874.942544084
gujarat,2024,1,356537,271267241.0,False,False,True,False,False,760.8389620151626,-0.25463003161341097,-0.27432266083343304,-68366468727.762276,-17420521.426926915
gujarat,2024,4,530043047,271052844680.0,False,True,False,False,False,511.37892707797374,0.7538926628632262,2.858433706117424,202415308804.01562,397555240.2835207
gujarat,2024,4,244109941,750880785528.0,False,False,False,True,False,3075.9942936039624,2.5410059974039236,1.1673225650322292,682243085467.542,-91646466.60258347
gujarat,2024,4,51838504,53102559360.0,False,False,False,False,True,1024.3844876387636,-0.057860526152726,0.030160192434632815,-15535159540.125046,11680618.00995443
gujarat,2024,4,1091610,557971100.0,True,False,False,False,False,511.1450976081201,-0.2535622065747572,-0.26997517495745016,-68079764583.090706,-16806904.320448242
gujarat,2024,4,291864,420340754.0,False,False,True,False,False,1440.1939053805881,-0.2540748091258703,-0.2747051601961595,-68217395255.536,-17548346.15878186
gujarat,2024,2,437221639,222449503863.0,False,True,False,False,False,508.7797218174739,0.5728701106463217,2.3094545431379037,153811933026.45135,325323584.33558595
gujarat,2024,2,199501081,638163102162.0,False,False,False,True,False,3198.795209345257,2.121190355517978,0.9034897364645933,569525393318.1769,-88504938.06734157
gujarat,2024,2,52968092,49178909419.0,False,False,False,False,True,928.4629210166755,-0.07247411267550873,0.036840981792532985,-19458808650.529037,14472374.504141077
gujarat,2024,2,320563,459744596.0,True,False,False,False,False,1434.1786045176766,-0.2539280499951997,-0.2745354239969591,-68177991404.914024,-17536339.73834557
gujarat,2024,2,383778,373786893.0,False,False,True,False,False,973.9664415365133,-0.2542481984154153,-0.2741615477701758,-68263949073.42135,-17436710.640665077
gujarat,2024,3,476512894,238978729415.0,False,True,False,False,False,501.51576678006955,0.6344330103420015,2.5418371448143926,170341173740.15906,357612590.44293535
gujarat,2024,3,225649266,671907062380.0,False,False,False,True,False,2977.6611920377354,2.246869325273726,1.0581394991005322,603269361585.4249,-76651647.11066607
gujarat,2024,3,54584624,51775029765.0,False,False,False,False,True,948.5277349350249,-0.06280489399639322,0.04640173295340322,-16862687852.671516,14989116.680023756
gujarat,2024,3,384648,514500536.0,True,False,False,False,False,1337.5879661404713,-0.25372411216209567,-0.27415640227753485,-68123235442.679085,-17495450.90207541
gujarat,2024,3,309818,376066005.0,False,False,True,False,False,1213.8287801225235,-0.2542397098904684,-0.27459897378825526,-68261669992.95739,-17511636.130046126
gujarat,2023,1,199359623,123421554216.0,False,True,False,False,False,619.0900261483741,0.20404171563120016,0.9026531030186025,54783891500.22243,129412617.53819671
gujarat,2023,1,120907384,436337923470.0,False,False,False,True,False,3608.860840707628,1.3694949301763555,0.43865836917348283,367700199441.5303,-81599799.40996116
gujarat,2023,1,41649002,37570733166.0,False,False,False,False,True,902.0800346188367,-0.11570862406051083,-0.030104184067155926,-31066988657.007843,8070835.838878915
gujarat,2023,1,180163,200278806.0,True,False,False,False,False,1111.6533694487769,-0.2548944271768758,-0.2753658000507497,-68437457231.10944,-17566822.711171355
gujarat,2023,1,415154,295699148.0,False,False,True,False,False,712.2637575453928,-0.2545390352727002,-0.27397597883097546,-68342036798.12275,-17372254.47593553
gujarat,2023,4,319459808,179560004574.0,False,True,False,False,False,562.0738511618964,0.4131286917625339,1.6129687560087567,110922387698.71626,225730963.46628156
gujarat,2023,4,166959749,567135968086.0,False,False,False,True,False,3396.8424813935244,1.8566506578148807,0.7110286050454419,498498251830.0464,-90957173.19967967
gujarat,2023,4,47046378,47786850776.0,False,False,False,False,True,1015.739208999256,-0.0776588181742575,0.0018178371842966468,-20850869677.22383,9140376.27369418
gujarat,2023,4,271611,349727923.0,True,False,False,False,False,1287.605888568578,-0.25433780575680176,-0.2748249437162266,-68288008088.779625,-17538685.573465604
gujarat,2023,4,378032,254647715.0,False,False,True,False,False,673.6141781648114,-0.25469193083602787,-0.2741955316790439,-68383088243.16511,-17391985.929676224
gujarat,2023,2,239396654,135256737974.0,False,True,False,False,False,564.99009369613,0.24812171370984779,1.1394464919592777,66619091157.060196,164435927.8554833
gujarat,2023,2,132035120,470150906708.0,False,False,False,True,False,3560.80190412975,1.4954309753312856,0.50447179871268,401513184359.49963,-84796196.20028865
gujarat,2023,2,44902296,39506073738.0,False,False,False,False,True,879.8230214775655,-0.10850047161947893,-0.010863034255613586,-29131646880.479813,10504264.786128491
gujarat,2023,2,191053,225104195.0,True,False,False,False,False,1178.2290516244184,-0.25480196531723787,-0.2753013926773467,-68412631839.723724,-17566449.445952114
gujarat,2023,2,397430,268385910.0,False,False,True,False,False,675.303600634074,-0.2546407630957049,-0.2740808049362275,-68369350041.180305,-17378407.817653313
gujarat,2023,3,279651861,155597205179.0,False,True,False,False,False,556.3961012903826,0.3238795366257051,1.3775302521671309,86959573590.14088,196074336.59673548
gujarat,2023,3,151754885,508236930735.0,False,False,False,True,False,3349.0647153467253,1.6372819089763742,0.62110157536779,439599213322.87274,-81210745.15834555
gujarat,2023,3,47284770,43342854631.0,False,False,False,False,True,916.6345660769842,-0.0942104278102891,0.003227773140245664,-25294865322.472664,11261370.151559155
gujarat,2023,3,246300,311377540.0,True,False,False,False,False,1264.2206252537555,-0.25448064129222914,-0.27497464206592387,-68326358479.06088,-17547750.26910117
gujarat,2023,3,365774,248668365.0,False,False,True,False,False,679.8415551679452,-0.25471420085243834,-0.274268029896048,-68389067597.82141,-17401710.907552205
gujarat,2018,1,3691952,878929080.9916563,False,False,False,False,True,238.06622648172464,-0.25236680247502147,-0.25459581791709485,-67758805529.320656,-14342529.39193021
gujarat,2018,1,1738974,6318864759.888066,False,False,False,True,False,3633.6740859196666,-0.23210582814822805,-0.2661464316263527,-62318871165.88838,-18600017.145763073
gujarat,2018,1,145436,166036667.57089135,False,True,False,False,False,1141.6476496252053,-0.2550219616053247,-0.275571188008157,-68471699381.17733,-17587043.774040524
gujarat,2018,1,122117,27986679.009713165,True,False,False,False,False,229.17922164574273,-0.2555361271100572,-0.27570910495401413,-68609749367.229805,-17551880.90963822
gujarat,2018,1,250296,186165067.5737218,False,False,True,False,False,743.7796352068024,-0.25494699362412615,-0.27495100828593133,-68451570938.558975,-17490710.740458146
gujarat,2018,4,6488202,21207285184.780193,False,False,False,True,False,3268.5920051163935,-0.17665408720844508,-0.23805779056373383,-47430450065.033646,-20157943.685977764
gujarat,2018,4,6138404,2297332323.0815277,False,False,False,False,True,374.25564089322364,-0.24708397683711733,-0.24012662163826257,-66340401378.11874,-12496953.163621584
gujarat,2018,4,1656377,1088373316.0580251,False,True,False,False,False,657.0806743018196,-0.25158672996680476,-0.2666349399662027,-67549362175.37469,-16466830.68469683
gujarat,2018,4,133915,30699273.16507,True,False,False,False,False,229.24446973878955,-0.2555260240860906,-0.27563932734231456,-68607036768.319885,-17541232.041961186
gujarat,2018,4,316405,207297005.69778407,False,False,True,False,False,655.1634951969282,-0.25486828797739064,-0.27456001590316753,-68430438974.32546,-17433553.830403995
gujarat,2018,2,4643367,1571880396.377953,False,False,False,False,True,338.5216797160235,-0.24978591372201187,-0.24896880770899543,-67065853873.06698,-13684668.166339694
gujarat,2018,2,2483231,10009680530.386887,False,False,False,True,False,4030.90994369307,-0.21835942966394098,-0.2617446282740307,-58628055411.27976,-19419293.697416537
gujarat,2018,2,275503,356984574.1205573,False,True,False,False,False,1295.7556691598904,-0.25431077844789024,-0.27480192502960726,-68280751436.66145,-17537867.69555933
gujarat,2018,2,140704,38598263.22838031,True,False,False,False,False,274.3224302676563,-0.2554966043935929,-0.2755991747566366,-68599137776.08935,-17537789.277177732
gujarat,2018,2,202928,185541007.527258,False,False,True,False,False,914.3194015969112,-0.25494931792818526,-0.2752311596599766,-68452195018.61586,-17537814.366800085
gujarat,2018,3,5287200,15272745137.759302,False,False,False,True,False,2888.6263310938307,-0.19875720949359876,-0.24516094798078927,-53364990088.32408,-18844907.311931036
gujarat,2018,3,5117168,1938041688.9678535,False,False,False,False,True,378.7332542077676,-0.24842215043756538,-0.2461665783310608,-66699692412.61744,-13365983.442615721
gujarat,2018,3,573440,466209496.80151117,False,True,False,False,False,813.004842357546,-0.2539039715507297,-0.27303981854571696,-68171526397.566795,-17286201.475051895
gujarat,2018,3,136468,24930605.607339725,True,False,False,False,False,182.68462648635375,-0.2555475094183052,-0.2756242279828749,-68612805434.27847,-17536235.272181023
gujarat,2018,3,219873,164477497.1394802,False,False,True,False,False,748.0568197981571,-0.2550277687166485,-0.27513094084066403,-68473258519.93523,-17511946.272222556
gujarat,2021,1,36427493,144818968373.02933,False,False,False,True,False,3975.54035280521,0.2837361246252578,-0.06098606468148609,76181234714.61491,-42584044.97842922
gujarat,2021,1,35815382,26512643894.003174,False,True,False,False,False,740.2585820249851,-0.15689434316974293,-0.06460630910215419,-42125079408.04346,6921734.347125091
gujarat,2021,1,22088838,11996115292.377842,False,False,False,False,True,543.0849414703409,-0.21096097753321405,-0.14579002305445227,-56641612522.04524,-655198.1550363079
gujarat,2021,1,126380,137612317.73580322,True,False,False,False,False,1088.8773360959267,-0.2551278277508563,-0.27568389204007315,-68500123736.534546,-17594058.417379208
gujarat,2021,1,316472,235440836.3042438,False,False,True,False,False,743.9547141745361,-0.254763466622317,-0.27455961964109055,-68402295146.21597,-17445409.349517427
gujarat,2021,4,84846502,68717933161.8696,False,True,False,False,False,809.9088535420069,0.0002987438052501207,0.22538135427770323,80226843.68800354,38073501.014323816
gujarat,2021,4,67301686,254338740726.63605,False,False,False,True,False,3779.084237601953,0.6916411858084159,0.12161500759279095,185701010320.1449,-58105514.13092781
gujarat,2021,4,30072479,18739034341.66239,False,False,False,False,True,623.1290191161956,-0.1858470574780203,-0.09857190119931969,-49898690695.710464,4471951.754942287
gujarat,2021,4,175393,209214620.7057898,True,False,False,False,False,1192.8333554120734,-0.2548611458435973,-0.27539401154488485,-68428521419.22617,-17575378.173463743
gujarat,2021,4,591265,377657202.7539646,False,False,True,False,False,638.7274788021692,-0.2542337834937709,-0.2729343950901698,-68260078676.11733,-17230863.231473356
gujarat,2021,2,42593432,33542305033.829506,False,True,False,False,False,787.4994678482237,-0.13071245568298265,-0.024518485659168535,-35095416027.61868,10721821.341761332
gujarat,2021,2,41642387,162483567902.30194,False,False,False,True,False,3901.8793015468095,0.34952771090156587,-0.030143307554305675,93845834868.0117,-44852373.19956473
gujarat,2021,2,27127405,13750783181.944221,False,False,False,False,True,506.89637220899755,-0.20442573830226682,-0.11599012716969871,-54886942655.44708,3640041.6676066965
gujarat,2021,2,128647,136119996.7022825,True,False,False,False,False,1058.0891641645937,-0.25513338588241,-0.27567048418740975,-68501616056.47379,-17591159.22837266
gujarat,2021,2,349525,249278437.33914098,False,False,True,False,False,713.1920101255732,-0.25471192864542513,-0.2743641323212477,-68388457532.42055,-17418218.349915203
gujarat,2021,3,62934471,48197579736.51646,False,True,False,False,False,765.8375286338143,-0.07612906315223072,0.09578572869140212,-20440134022.918694,24854471.495235443
gujarat,2021,3,56134212,208013326600.62402,False,False,False,True,False,3705.6425874585007,0.5191027438694087,0.05556655324144613,139375595620.0749,-49648237.29293844
gujarat,2021,3,29580901,15945997372.058683,False,False,False,False,True,539.0639511642557,-0.1962496897287027,-0.10147927014355232,-52691727622.9401,5163582.904573664
gujarat,2021,3,125167,163304131.1436523,True,False,False,False,False,1304.6899833314874,-0.2550321389040406,-0.2756910661579738,-68474431925.94589,-17606155.19284955
gujarat,2021,3,473656,304418273.24545926,False,False,True,False,False,642.6990753742363,-0.25450656099668334,-0.27362997697984404,-68333317648.876564,-17317446.148148496
jharkhand,2020,1,8196850,29875044416.372463,False,False,False,True,False,3644.698197035747,-0.14437112328602153,-0.22795223227628972,-38762690887.37158,-22121202.71303313
jharkhand,2020,1,5454093,1358517296.9653778,False,False,False,False,True,249.08216580930647,-0.25058058199286176,-0.24417388280454091,-67279216609.88803,-12783555.622384027
jharkhand,2020,1,4499942,2298726414.666834,False,True,False,False,False,510.83467623956795,-0.2470787845599497,-0.2498170746998424,-66339007980.75716,-14136005.593051512
jharkhand,2020,1,46483,31523887.510064334,True,False,False,False,False,678.181001873036,-0.25552295281998383,-0.27615643160965797,-68606212191.08755,-17629013.363971572
jharkhand,2020,1,85345,47420137.7540625,False,False,True,False,False,555.6287744339153,-0.2554637474291305,-0.27592658777630746,-68590315925.806885,-17596885.466662176
jharkhand,2020,4,17120664,60733288288.10599,False,False,False,True,False,3547.367572198484,-0.029439968993042836,-0.17517358944095454,-7904446004.182098,-26269810.511703335
jharkhand,2020,4,14168381,9347677563.842455,False,True,False,False,False,659.7562250649848,-0.22082505166779137,-0.19263445202794166,-59290053368.263824,-7453701.648891654
jharkhand,2020,4,7945996,2582828438.736846,False,False,False,False,True,325.04778994815075,-0.24602065002387363,-0.2294358729785517,-66054904522.33423,-10810305.51929253
jharkhand,2020,4,60989,63947540.001266286,True,False,False,False,False,1048.5094033557903,-0.2554021913203114,-0.27607063791281833,-68573788535.36058,-17628242.93744048
jharkhand,2020,4,135603,77432999.35699823,False,False,True,False,False,571.0271849221494,-0.2553519648908241,-0.2756293439037191,-68560303045.606316,-17559341.764436785
